Ruta_Archivo,Video_Origen,ID_Accion,Actividad,Frame_Inicio,Frame_Fin
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,8,driver_actions/safe_drive,14430,14447
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,8,driver_actions/safe_drive,14533,14662
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,8,driver_actions/safe_drive,14719,14744
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,8,driver_actions/safe_drive,15577,15587
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,8,driver_actions/safe_drive,16023,16065
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,8,driver_actions/safe_drive,16081,16190
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,8,driver_actions/safe_drive,16680,16707
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,8,driver_actions/safe_drive,17285,17410
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,8,driver_actions/safe_drive,18728,18802
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,8,driver_actions/safe_drive,19286,19365
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,9,driver_actions/texting_right,4553,5130
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,9,driver_actions/texting_right,8813,9544
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,10,driver_actions/phonecall_right,1561,3133
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,10,driver_actions/phonecall_right,3169,3595
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,10,driver_actions/phonecall_right,3619,4276
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,10,driver_actions/phonecall_right,5968,6410
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,10,driver_actions/phonecall_right,6825,8119
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,10,driver_actions/phonecall_right,8206,8342
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,11,driver_actions/texting_left,14969,15538
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,11,driver_actions/texting_left,16790,17230
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,12,driver_actions/phonecall_left,11527,11981
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,12,driver_actions/phonecall_left,12000,12151
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,12,driver_actions/phonecall_left,12206,12390
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,12,driver_actions/phonecall_left,12429,13029
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,12,driver_actions/phonecall_left,13054,13169
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,12,driver_actions/phonecall_left,13212,13886
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,12,driver_actions/phonecall_left,17464,18694
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,13,driver_actions/drinking,5420,5565
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,13,driver_actions/drinking,10872,10973
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,13,driver_actions/drinking,15797,15958
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,13,driver_actions/drinking,18990,19149
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,14,driver_actions/reach_side,519,618
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,14,driver_actions/reach_side,1023,1080
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,14,driver_actions/reach_side,1492,1560
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,14,driver_actions/reach_side,4277,4338
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,14,driver_actions/reach_side,4476,4552
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,14,driver_actions/reach_side,5131,5188
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,14,driver_actions/reach_side,5274,5345
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,14,driver_actions/reach_side,5566,5669
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,14,driver_actions/reach_side,5867,5967
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,14,driver_actions/reach_side,8343,8396
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,14,driver_actions/reach_side,8655,8745
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,14,driver_actions/reach_side,9545,9579
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,14,driver_actions/reach_side,10004,10070
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,14,driver_actions/reach_side,10455,10517
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,14,driver_actions/reach_side,10679,10773
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,14,driver_actions/reach_side,11087,11168
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,14,driver_actions/reach_side,11293,11396
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,14,driver_actions/reach_side,13887,13989
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,14,driver_actions/reach_side,14663,14718
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,14,driver_actions/reach_side,14777,14892
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,14,driver_actions/reach_side,15539,15576
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,14,driver_actions/reach_side,15588,15717
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,14,driver_actions/reach_side,15959,16022
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,14,driver_actions/reach_side,16191,16231
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,14,driver_actions/reach_side,16642,16679
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,14,driver_actions/reach_side,16708,16789
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,14,driver_actions/reach_side,17231,17284
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,14,driver_actions/reach_side,17411,17463
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,14,driver_actions/reach_side,18695,18727
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,14,driver_actions/reach_side,18803,18867
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,14,driver_actions/reach_side,19150,19285
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,15,driver_actions/hair_and_makeup,619,732
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,15,driver_actions/hair_and_makeup,860,978
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,15,driver_actions/hair_and_makeup,10071,10454
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,15,driver_actions/hair_and_makeup,16232,16641
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,16,driver_actions/change_gear,1294,1313
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,16,driver_actions/change_gear,1447,1468
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,16,driver_actions/change_gear,3134,3168
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,16,driver_actions/change_gear,3596,3618
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,16,driver_actions/change_gear,4451,4467
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,16,driver_actions/change_gear,6411,6461
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,16,driver_actions/change_gear,8120,8159
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,16,driver_actions/change_gear,8397,8476
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,16,driver_actions/change_gear,8534,8568
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,16,driver_actions/change_gear,8788,8812
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,16,driver_actions/change_gear,9580,9626
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,16,driver_actions/change_gear,9683,9699
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,16,driver_actions/change_gear,9936,9953
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,16,driver_actions/change_gear,11276,11292
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,16,driver_actions/change_gear,12152,12205
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,16,driver_actions/change_gear,13030,13053
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,16,driver_actions/change_gear,13170,13211
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,16,driver_actions/change_gear,14217,14281
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,16,driver_actions/change_gear,14396,14429
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,16,driver_actions/change_gear,14497,14532
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,16,driver_actions/change_gear,14745,14776
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,16,driver_actions/change_gear,16066,16080
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,17,driver_actions/unclassified,758,771
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,17,driver_actions/unclassified,797,823
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,17,driver_actions/unclassified,1126,1136
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,17,driver_actions/unclassified,1233,1271
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,17,driver_actions/unclassified,5189,5254
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,17,driver_actions/unclassified,5346,5419
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,17,driver_actions/unclassified,5670,5698
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,17,driver_actions/unclassified,5748,5769
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,17,driver_actions/unclassified,8746,8787
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,17,driver_actions/unclassified,10518,10678
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gZ/34/s4/gZ_34_s4_2019-04-03T09;47;42+02;00_rgb_ann_distraction.json,gZ_34_s4_2019-04-03T09;47;42+02;00_distraction,17,driver_actions/unclassified,10774,10871
