file_id                                   , frame_start, frame_end, activity       , delta
vp1/run1b_2018-05-29-14-02-47.kinect_color,        3784,      3826, default        ,    42
vp15/run2_2018-05-30-13-34-33.kinect_color,        9969,      9976, default        ,     7
vp4/run2_2018-05-22-14-25-04.kinect_color ,       10208,     10247, default        ,    39
vp3/run2_2018-05-29-16-03-37.kinect_color ,       14028,     14076, default        ,    48
vp13/run2_2018-05-30-11-34-54.kinect_color,        5498,      5546, default        ,    48
vp7/run2b_2018-05-23-13-54-07.kinect_color,        1044,      1090, default        ,    46
vp13/run1_2018-05-29-15-21-10.kinect_color,       16103,     16123, default        ,    20
vp1/run1b_2018-05-29-14-02-47.kinect_color,       14916,     14929, default        ,    13
vp15/run1_2018-05-30-13-05-35.kinect_color,       12864,     12897, default        ,    33
vp12/run2_2018-05-24-16-21-35.kinect_color,        8237,      8281, default        ,    44
vp12/run2_2018-05-24-16-21-35.kinect_color,       20971,     21015, default        ,    44
vp6/run1_2018-05-23-10-21-45.kinect_color ,        4778,      4822, default        ,    44
vp5/run1_2018-05-22-15-10-41.kinect_color ,       18446,     18470, default        ,    24
vp10/run1_2018-05-24-13-14-41.kinect_color,        5212,      5242, default        ,    30
vp3/run1b_2018-05-08-08-46-01.kinect_color,        6904,      6947, default        ,    43
vp12/run1_2018-05-24-15-44-28.kinect_color,       14500,     14544, default        ,    44
vp15/run2_2018-05-30-13-34-33.kinect_color,        6121,      6133, default        ,    12
vp1/run1b_2018-05-29-14-02-47.kinect_color,        5054,      5061, default        ,     7
vp12/run2_2018-05-24-16-21-35.kinect_color,        5558,      5603, default        ,    45
vp11/run2_2018-05-24-14-35-56.kinect_color,        8606,      8615, default        ,     9
vp2/run2_2018-05-24-17-22-26.kinect_color ,       14105,     14131, default        ,    26
vp5/run2b_2018-05-22-15-50-07.kinect_color,       16560,     16605, default        ,    45
vp9/run1b_2018-05-23-16-19-17.kinect_color,        8985,      9021, default        ,    36
vp1/run1b_2018-05-29-14-02-47.kinect_color,       12451,     12485, default        ,    34
vp4/run1_2018-05-22-13-28-51.kinect_color ,        7135,      7180, default        ,    45
vp15/run1_2018-05-30-13-05-35.kinect_color,        4923,      4966, default        ,    43
vp2/run2_2018-05-24-17-22-26.kinect_color ,         158,       174, default        ,    16
vp4/run1_2018-05-22-13-28-51.kinect_color ,       28625,     28653, default        ,    28
vp5/run1_2018-05-22-15-10-41.kinect_color ,        8675,      8722, default        ,    47
vp4/run1_2018-05-22-13-28-51.kinect_color ,       22396,     22444, default        ,    48
vp13/run1_2018-05-29-15-21-10.kinect_color,        1021,      1056, default        ,    35
vp15/run1_2018-05-30-13-05-35.kinect_color,        8339,      8345, default        ,     6
vp14/run2_2018-05-30-10-42-33.kinect_color,        7526,      7572, default        ,    46
vp11/run2_2018-05-24-14-35-56.kinect_color,        3987,      4020, default        ,    33
vp8/run2_2018-05-23-15-30-27.kinect_color ,       18922,     18970, default        ,    48
vp12/run2_2018-05-24-16-21-35.kinect_color,       19421,     19448, default        ,    27
vp5/run2b_2018-05-22-15-50-07.kinect_color,       19289,     19335, default        ,    46
vp13/run2_2018-05-30-11-34-54.kinect_color,        2423,      2467, default        ,    44
vp5/run1_2018-05-22-15-10-41.kinect_color ,       21465,     21508, default        ,    43
vp10/run2_2018-05-24-14-08-46.kinect_color,       11582,     11629, default        ,    47
vp8/run2_2018-05-23-15-30-27.kinect_color ,       14961,     15007, default        ,    46
vp11/run1_2018-05-24-13-44-01.kinect_color,       18633,     18679, default        ,    46
vp15/run1_2018-05-30-13-05-35.kinect_color,        5583,      5629, default        ,    46
vp8/run1d_2018-05-23-14-54-38.kinect_color,       17175,     17209, default        ,    34
vp1/run2_2018-05-29-14-33-44.kinect_color ,       17972,     18017, default        ,    45
vp13/run1_2018-05-29-15-21-10.kinect_color,         128,       157, default        ,    29
vp10/run1_2018-05-24-13-14-41.kinect_color,        7464,      7510, default        ,    46
vp3/run1b_2018-05-08-08-46-01.kinect_color,       12459,     12507, default        ,    48
vp1/run2_2018-05-29-14-33-44.kinect_color ,        4753,      4795, default        ,    42
vp9/run1b_2018-05-23-16-19-17.kinect_color,        7390,      7394, default        ,     4
vp5/run2b_2018-05-22-15-50-07.kinect_color,       15734,     15762, default        ,    28
vp10/run2_2018-05-24-14-08-46.kinect_color,        6101,      6148, default        ,    47
vp12/run1_2018-05-24-15-44-28.kinect_color,        8568,      8615, default        ,    47
vp11/run2_2018-05-24-14-35-56.kinect_color,       12781,     12785, default        ,     4
vp11/run1_2018-05-24-13-44-01.kinect_color,       17752,     17756, default        ,     4
vp4/run1_2018-05-22-13-28-51.kinect_color ,       22975,     23021, default        ,    46
vp4/run1_2018-05-22-13-28-51.kinect_color ,       29155,     29181, default        ,    26
vp5/run2b_2018-05-22-15-50-07.kinect_color,       14541,     14545, default        ,     4
vp3/run1b_2018-05-08-08-46-01.kinect_color,        6317,      6361, default        ,    44
vp5/run1_2018-05-22-15-10-41.kinect_color ,       24415,     24460, default        ,    45
vp1/run1b_2018-05-29-14-02-47.kinect_color,        3212,      3234, default        ,    22
vp12/run1_2018-05-24-15-44-28.kinect_color,       11825,     11829, default        ,     4
vp15/run2_2018-05-30-13-34-33.kinect_color,       19568,     19614, default        ,    46
vp15/run2_2018-05-30-13-34-33.kinect_color,        9828,      9874, default        ,    46
vp5/run1_2018-05-22-15-10-41.kinect_color ,       21659,     21689, default        ,    30
vp14/run2_2018-05-30-10-42-33.kinect_color,        7519,      7566, default        ,    47
vp3/run2_2018-05-29-16-03-37.kinect_color ,        6990,      7038, default        ,    48
vp15/run1_2018-05-30-13-05-35.kinect_color,       18651,     18658, default        ,     7
vp11/run2_2018-05-24-14-35-56.kinect_color,       10185,     10232, default        ,    47
vp13/run2_2018-05-30-11-34-54.kinect_color,       14643,     14675, default        ,    32
vp6/run1_2018-05-23-10-21-45.kinect_color ,       16589,     16633, default        ,    44
vp7/run1_2018-05-23-13-16-52.kinect_color ,       20365,     20411, default        ,    46
vp4/run2_2018-05-22-14-25-04.kinect_color ,        9269,      9317, default        ,    48
vp14/run2_2018-05-30-10-42-33.kinect_color,        8390,      8437, default        ,    47
vp2/run2_2018-05-24-17-22-26.kinect_color ,       12014,     12019, default        ,     5
vp5/run2b_2018-05-22-15-50-07.kinect_color,         192,       226, default        ,    34
vp14/run2_2018-05-30-10-42-33.kinect_color,       22262,     22310, default        ,    48
vp15/run2_2018-05-30-13-34-33.kinect_color,       12462,     12494, default        ,    32
vp10/run2_2018-05-24-14-08-46.kinect_color,       16095,     16142, default        ,    47
vp5/run1_2018-05-22-15-10-41.kinect_color ,       19699,     19744, default        ,    45
vp5/run1_2018-05-22-15-10-41.kinect_color ,       15726,     15771, default        ,    45
vp6/run2_2018-05-23-11-05-00.kinect_color ,        3976,      4010, default        ,    34
vp7/run2b_2018-05-23-13-54-07.kinect_color,        7368,      7414, default        ,    46
vp15/run1_2018-05-30-13-05-35.kinect_color,        8654,      8702, default        ,    48
vp7/run1_2018-05-23-13-16-52.kinect_color ,        8250,      8285, default        ,    35
vp3/run2_2018-05-29-16-03-37.kinect_color ,        5859,      5904, default        ,    45
vp7/run2b_2018-05-23-13-54-07.kinect_color,        3566,      3611, default        ,    45
vp6/run2_2018-05-23-11-05-00.kinect_color ,        3689,      3725, default        ,    36
vp4/run1_2018-05-22-13-28-51.kinect_color ,       23503,     23530, default        ,    27
vp12/run2_2018-05-24-16-21-35.kinect_color,        8108,      8126, default        ,    18
vp1/run2_2018-05-29-14-33-44.kinect_color ,       14705,     14708, default        ,     3
vp10/run1_2018-05-24-13-14-41.kinect_color,        9569,      9617, default        ,    48
vp14/run1_2018-05-30-10-11-09.kinect_color,       13641,     13651, default        ,    10
vp8/run1d_2018-05-23-14-54-38.kinect_color,       20957,     21002, default        ,    45
vp9/run1b_2018-05-23-16-19-17.kinect_color,        8247,      8299, default        ,    52
vp9/run1b_2018-05-23-16-19-17.kinect_color,        4327,      4374, default        ,    47
vp6/run2_2018-05-23-11-05-00.kinect_color ,        4654,      4657, default        ,     3
vp12/run2_2018-05-24-16-21-35.kinect_color,       11291,     11338, default        ,    47
vp8/run2_2018-05-23-15-30-27.kinect_color ,       13729,     13760, default        ,    31
vp2/run2_2018-05-24-17-22-26.kinect_color ,       12214,     12260, default        ,    46
vp4/run1_2018-05-22-13-28-51.kinect_color ,        7966,      8012, default        ,    46
vp7/run2b_2018-05-23-13-54-07.kinect_color,       13625,     13669, default        ,    44
vp12/run2_2018-05-24-16-21-35.kinect_color,        9800,      9842, default        ,    42
vp15/run1_2018-05-30-13-05-35.kinect_color,        6838,      6881, default        ,    43
vp1/run2_2018-05-29-14-33-44.kinect_color ,       12531,     12579, default        ,    48
vp8/run2_2018-05-23-15-30-27.kinect_color ,       13630,     13649, default        ,    19
vp2/run1_2018-05-03-14-08-31.kinect_color ,       14552,     14601, default        ,    49
vp14/run1_2018-05-30-10-11-09.kinect_color,       12770,     12814, default        ,    44
vp3/run1b_2018-05-08-08-46-01.kinect_color,       16778,     16817, default        ,    39
vp5/run1_2018-05-22-15-10-41.kinect_color ,       19705,     19747, default        ,    42
vp6/run1_2018-05-23-10-21-45.kinect_color ,       25680,     25725, default        ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,        6768,      6809, default        ,    41
vp4/run2_2018-05-22-14-25-04.kinect_color ,       13775,     13799, default        ,    24
vp14/run1_2018-05-30-10-11-09.kinect_color,        3606,      3626, default        ,    20
vp11/run1_2018-05-24-13-44-01.kinect_color,       14730,     14764, default        ,    34
vp10/run2_2018-05-24-14-08-46.kinect_color,       11659,     11704, default        ,    45
vp3/run2_2018-05-29-16-03-37.kinect_color ,       13741,     13785, default        ,    44
vp11/run1_2018-05-24-13-44-01.kinect_color,        5732,      5752, default        ,    20
vp11/run1_2018-05-24-13-44-01.kinect_color,       18640,     18690, default        ,    50
vp13/run1_2018-05-29-15-21-10.kinect_color,       12108,     12151, default        ,    43
vp10/run2_2018-05-24-14-08-46.kinect_color,        3596,      3642, default        ,    46
vp1/run2_2018-05-29-14-33-44.kinect_color ,        6714,      6756, default        ,    42
vp15/run2_2018-05-30-13-34-33.kinect_color,       11683,     11728, default        ,    45
vp3/run2_2018-05-29-16-03-37.kinect_color ,       14405,     14448, default        ,    43
vp9/run1b_2018-05-23-16-19-17.kinect_color,        8501,      8545, default        ,    44
vp15/run1_2018-05-30-13-05-35.kinect_color,        8750,      8796, default        ,    46
vp15/run1_2018-05-30-13-05-35.kinect_color,        5748,      5792, default        ,    44
vp14/run1_2018-05-30-10-11-09.kinect_color,        8744,      8790, default        ,    46
vp4/run2_2018-05-22-14-25-04.kinect_color ,       23570,     23614, default        ,    44
vp10/run1_2018-05-24-13-14-41.kinect_color,       20191,     20225, default        ,    34
vp2/run2_2018-05-24-17-22-26.kinect_color ,       10527,     10563, default        ,    36
vp2/run1_2018-05-03-14-08-31.kinect_color ,       15403,     15433, default        ,    30
vp6/run2_2018-05-23-11-05-00.kinect_color ,        4724,      4728, default        ,     4
vp1/run2_2018-05-29-14-33-44.kinect_color ,       16080,     16084, default        ,     4
vp12/run1_2018-05-24-15-44-28.kinect_color,       17511,     17557, default        ,    46
vp2/run1_2018-05-03-14-08-31.kinect_color ,       18575,     18621, default        ,    46
vp11/run2_2018-05-24-14-35-56.kinect_color,        6066,      6080, default        ,    14
vp7/run1_2018-05-23-13-16-52.kinect_color ,        7986,      8033, default        ,    47
vp3/run1b_2018-05-08-08-46-01.kinect_color,       17704,     17748, default        ,    44
vp6/run2_2018-05-23-11-05-00.kinect_color ,       13681,     13681, default        ,     0
vp7/run2b_2018-05-23-13-54-07.kinect_color,       13158,     13204, default        ,    46
vp12/run1_2018-05-24-15-44-28.kinect_color,       17637,     17640, default        ,     3
vp5/run1_2018-05-22-15-10-41.kinect_color ,        5345,      5351, default        ,     6
vp9/run1b_2018-05-23-16-19-17.kinect_color,       10161,     10176, default        ,    15
vp10/run1_2018-05-24-13-14-41.kinect_color,        7038,      7083, default        ,    45
vp8/run1d_2018-05-23-14-54-38.kinect_color,       16330,     16376, default        ,    46
vp5/run2b_2018-05-22-15-50-07.kinect_color,        4271,      4293, default        ,    22
vp2/run2_2018-05-24-17-22-26.kinect_color ,       10938,     10969, default        ,    31
vp10/run1_2018-05-24-13-14-41.kinect_color,        5713,      5760, default        ,    47
vp13/run2_2018-05-30-11-34-54.kinect_color,       11800,     11807, default        ,     7
vp11/run2_2018-05-24-14-35-56.kinect_color,        3906,      3925, default        ,    19
vp7/run1_2018-05-23-13-16-52.kinect_color ,        4369,      4417, default        ,    48
vp11/run1_2018-05-24-13-44-01.kinect_color,       15714,     15746, default        ,    32
vp15/run2_2018-05-30-13-34-33.kinect_color,       12481,     12485, default        ,     4
vp15/run1_2018-05-30-13-05-35.kinect_color,        6801,      6847, default        ,    46
vp9/run1b_2018-05-23-16-19-17.kinect_color,        9465,      9512, default        ,    47
vp5/run2b_2018-05-22-15-50-07.kinect_color,        4587,      4633, default        ,    46
vp14/run1_2018-05-30-10-11-09.kinect_color,        6160,      6168, default        ,     8
vp1/run2_2018-05-29-14-33-44.kinect_color ,        6540,      6578, default        ,    38
vp8/run1d_2018-05-23-14-54-38.kinect_color,       10604,     10649, default        ,    45
vp3/run2_2018-05-29-16-03-37.kinect_color ,       13585,     13630, default        ,    45
vp14/run1_2018-05-30-10-11-09.kinect_color,       16199,     16247, default        ,    48
vp8/run1d_2018-05-23-14-54-38.kinect_color,       10711,     10736, default        ,    25
vp3/run2_2018-05-29-16-03-37.kinect_color ,        7005,      7050, default        ,    45
vp4/run1_2018-05-22-13-28-51.kinect_color ,        6754,      6801, default        ,    47
vp2/run2_2018-05-24-17-22-26.kinect_color ,        9085,      9131, default        ,    46
vp13/run2_2018-05-30-11-34-54.kinect_color,        5364,      5407, default        ,    43
vp2/run2_2018-05-24-17-22-26.kinect_color ,        5889,      5932, default        ,    43
vp2/run2_2018-05-24-17-22-26.kinect_color ,       18686,     18733, default        ,    47
vp7/run2b_2018-05-23-13-54-07.kinect_color,        7293,      7339, default        ,    46
vp13/run1_2018-05-29-15-21-10.kinect_color,       11990,     12016, default        ,    26
vp1/run1b_2018-05-29-14-02-47.kinect_color,       18208,     18252, default        ,    44
vp1/run1b_2018-05-29-14-02-47.kinect_color,        8928,      8955, default        ,    27
vp4/run1_2018-05-22-13-28-51.kinect_color ,       31535,     31579, default        ,    44
vp2/run1_2018-05-03-14-08-31.kinect_color ,        2576,      2619, default        ,    43
vp5/run2b_2018-05-22-15-50-07.kinect_color,       17297,     17344, default        ,    47
vp10/run2_2018-05-24-14-08-46.kinect_color,       14909,     14955, default        ,    46
vp10/run2_2018-05-24-14-08-46.kinect_color,       19186,     19189, default        ,     3
vp7/run1_2018-05-23-13-16-52.kinect_color ,       14811,     14836, default        ,    25
vp1/run2_2018-05-29-14-33-44.kinect_color ,       14524,     14531, default        ,     7
vp8/run2_2018-05-23-15-30-27.kinect_color ,       19649,     19696, default        ,    47
vp3/run2_2018-05-29-16-03-37.kinect_color ,       14085,     14130, default        ,    45
vp15/run2_2018-05-30-13-34-33.kinect_color,       12020,     12066, default        ,    46
vp3/run1b_2018-05-08-08-46-01.kinect_color,        5560,      5607, default        ,    47
vp4/run1_2018-05-22-13-28-51.kinect_color ,        7137,      7156, default        ,    19
vp6/run1_2018-05-23-10-21-45.kinect_color ,       19473,     19515, default        ,    42
vp3/run2_2018-05-29-16-03-37.kinect_color ,       12261,     12305, default        ,    44
vp9/run1b_2018-05-23-16-19-17.kinect_color,        7160,      7206, default        ,    46
vp8/run1d_2018-05-23-14-54-38.kinect_color,        3415,      3459, default        ,    44
vp8/run2_2018-05-23-15-30-27.kinect_color ,        3245,      3293, default        ,    48
vp10/run2_2018-05-24-14-08-46.kinect_color,       15293,     15338, default        ,    45
vp8/run2_2018-05-23-15-30-27.kinect_color ,        9872,      9919, default        ,    47
vp12/run1_2018-05-24-15-44-28.kinect_color,       14549,     14582, default        ,    33
vp11/run1_2018-05-24-13-44-01.kinect_color,       16254,     16287, default        ,    33
vp4/run2_2018-05-22-14-25-04.kinect_color ,       25144,     25190, default        ,    46
vp9/run1b_2018-05-23-16-19-17.kinect_color,       10031,     10079, default        ,    48
vp15/run1_2018-05-30-13-05-35.kinect_color,        6312,      6320, default        ,     8
vp14/run1_2018-05-30-10-11-09.kinect_color,       13188,     13213, default        ,    25
vp5/run2b_2018-05-22-15-50-07.kinect_color,        6433,      6479, default        ,    46
vp8/run1d_2018-05-23-14-54-38.kinect_color,       16986,     17003, default        ,    17
vp4/run2_2018-05-22-14-25-04.kinect_color ,        9967,     10009, default        ,    42
vp13/run1_2018-05-29-15-21-10.kinect_color,       11796,     11842, default        ,    46
vp8/run1d_2018-05-23-14-54-38.kinect_color,       18272,     18320, default        ,    48
vp14/run2_2018-05-30-10-42-33.kinect_color,       20875,     20920, default        ,    45
vp3/run2_2018-05-29-16-03-37.kinect_color ,       11799,     11845, default        ,    46
vp2/run1_2018-05-03-14-08-31.kinect_color ,       14818,     14843, default        ,    25
vp6/run1_2018-05-23-10-21-45.kinect_color ,        7794,      7838, default        ,    44
vp9/run1b_2018-05-23-16-19-17.kinect_color,        9031,      9046, default        ,    15
vp3/run2_2018-05-29-16-03-37.kinect_color ,        9823,      9870, default        ,    47
vp13/run2_2018-05-30-11-34-54.kinect_color,        4576,      4623, default        ,    47
vp12/run1_2018-05-24-15-44-28.kinect_color,        4668,      4691, default        ,    23
vp4/run1_2018-05-22-13-28-51.kinect_color ,       31645,     31653, default        ,     8
vp9/run1b_2018-05-23-16-19-17.kinect_color,        8181,      8227, default        ,    46
vp10/run1_2018-05-24-13-14-41.kinect_color,        5860,      5873, default        ,    13
vp12/run2_2018-05-24-16-21-35.kinect_color,       24170,     24185, default        ,    15
vp13/run1_2018-05-29-15-21-10.kinect_color,        5863,      5909, default        ,    46
vp12/run2_2018-05-24-16-21-35.kinect_color,       23958,     24004, default        ,    46
vp5/run1_2018-05-22-15-10-41.kinect_color ,       14247,     14294, default        ,    47
vp15/run1_2018-05-30-13-05-35.kinect_color,        6835,      6882, default        ,    47
vp10/run1_2018-05-24-13-14-41.kinect_color,       20350,     20385, default        ,    35
vp4/run2_2018-05-22-14-25-04.kinect_color ,       18393,     18438, default        ,    45
vp7/run1_2018-05-23-13-16-52.kinect_color ,       20494,     20540, default        ,    46
vp5/run2b_2018-05-22-15-50-07.kinect_color,       12758,     12765, default        ,     7
vp11/run1_2018-05-24-13-44-01.kinect_color,       12204,     12233, default        ,    29
vp12/run1_2018-05-24-15-44-28.kinect_color,       11198,     11243, default        ,    45
vp8/run2_2018-05-23-15-30-27.kinect_color ,        6955,      6999, default        ,    44
vp13/run2_2018-05-30-11-34-54.kinect_color,       12453,     12456, default        ,     3
vp13/run2_2018-05-30-11-34-54.kinect_color,        3639,      3685, default        ,    46
vp9/run1b_2018-05-23-16-19-17.kinect_color,       14481,     14527, default        ,    46
vp11/run2_2018-05-24-14-35-56.kinect_color,        4036,      4081, default        ,    45
vp3/run2_2018-05-29-16-03-37.kinect_color ,        8700,      8743, default        ,    43
vp4/run1_2018-05-22-13-28-51.kinect_color ,       27653,     27700, default        ,    47
vp6/run2_2018-05-23-11-05-00.kinect_color ,        7169,      7217, default        ,    48
vp3/run1b_2018-05-08-08-46-01.kinect_color,       12140,     12182, default        ,    42
vp11/run1_2018-05-24-13-44-01.kinect_color,       12221,     12269, default        ,    48
vp12/run2_2018-05-24-16-21-35.kinect_color,       11112,     11159, default        ,    47
vp13/run2_2018-05-30-11-34-54.kinect_color,          43,        92, default        ,    49
vp1/run1b_2018-05-29-14-02-47.kinect_color,        6608,      6652, default        ,    44
vp14/run1_2018-05-30-10-11-09.kinect_color,        6314,      6358, default        ,    44
vp12/run1_2018-05-24-15-44-28.kinect_color,        4644,      4691, default        ,    47
vp7/run2b_2018-05-23-13-54-07.kinect_color,        6402,      6435, default        ,    33
vp15/run2_2018-05-30-13-34-33.kinect_color,       19397,     19442, default        ,    45
vp2/run1_2018-05-03-14-08-31.kinect_color ,       18736,     18755, default        ,    19
vp2/run1_2018-05-03-14-08-31.kinect_color ,        6285,      6330, default        ,    45
vp13/run2_2018-05-30-11-34-54.kinect_color,       17187,     17203, default        ,    16
vp8/run2_2018-05-23-15-30-27.kinect_color ,       15826,     15872, default        ,    46
vp14/run2_2018-05-30-10-42-33.kinect_color,       10004,     10053, default        ,    49
vp6/run1_2018-05-23-10-21-45.kinect_color ,       13438,     13484, default        ,    46
vp4/run2_2018-05-22-14-25-04.kinect_color ,        6489,      6495, default        ,     6
vp6/run2_2018-05-23-11-05-00.kinect_color ,       17618,     17665, default        ,    47
vp6/run2_2018-05-23-11-05-00.kinect_color ,        5468,      5483, default        ,    15
vp6/run1_2018-05-23-10-21-45.kinect_color ,        4640,      4668, default        ,    28
vp13/run2_2018-05-30-11-34-54.kinect_color,        3660,      3706, default        ,    46
vp2/run2_2018-05-24-17-22-26.kinect_color ,        7932,      7950, default        ,    18
vp5/run2b_2018-05-22-15-50-07.kinect_color,        4929,      4974, default        ,    45
vp11/run2_2018-05-24-14-35-56.kinect_color,       11341,     11385, default        ,    44
vp1/run1b_2018-05-29-14-02-47.kinect_color,       15167,     15179, default        ,    12
vp7/run2b_2018-05-23-13-54-07.kinect_color,        3335,      3380, default        ,    45
vp3/run2_2018-05-29-16-03-37.kinect_color ,       13732,     13777, default        ,    45
vp8/run2_2018-05-23-15-30-27.kinect_color ,       15942,     15989, default        ,    47
vp15/run1_2018-05-30-13-05-35.kinect_color,        6805,      6852, default        ,    47
vp13/run1_2018-05-29-15-21-10.kinect_color,       10218,     10225, default        ,     7
vp3/run2_2018-05-29-16-03-37.kinect_color ,       15822,     15833, default        ,    11
vp4/run2_2018-05-22-14-25-04.kinect_color ,       12868,     12906, default        ,    38
vp8/run1d_2018-05-23-14-54-38.kinect_color,        3468,      3514, default        ,    46
vp6/run2_2018-05-23-11-05-00.kinect_color ,        6094,      6138, default        ,    44
vp8/run2_2018-05-23-15-30-27.kinect_color ,       11193,     11225, default        ,    32
vp13/run2_2018-05-30-11-34-54.kinect_color,       13393,     13440, default        ,    47
vp15/run1_2018-05-30-13-05-35.kinect_color,       16508,     16556, default        ,    48
vp13/run1_2018-05-29-15-21-10.kinect_color,        3554,      3599, default        ,    45
vp11/run2_2018-05-24-14-35-56.kinect_color,       11016,     11062, default        ,    46
vp11/run2_2018-05-24-14-35-56.kinect_color,         187,       199, default        ,    12
vp11/run2_2018-05-24-14-35-56.kinect_color,        7906,      7937, default        ,    31
vp5/run1_2018-05-22-15-10-41.kinect_color ,       19699,     19747, default        ,    48
vp8/run1d_2018-05-23-14-54-38.kinect_color,       22760,     22795, default        ,    35
vp14/run2_2018-05-30-10-42-33.kinect_color,       11719,     11740, default        ,    21
vp2/run1_2018-05-03-14-08-31.kinect_color ,       22015,     22027, default        ,    12
vp7/run2b_2018-05-23-13-54-07.kinect_color,        7047,      7093, default        ,    46
vp11/run1_2018-05-24-13-44-01.kinect_color,       18309,     18353, default        ,    44
vp3/run1b_2018-05-08-08-46-01.kinect_color,       18193,     18237, default        ,    44
vp7/run2b_2018-05-23-13-54-07.kinect_color,       13174,     13218, default        ,    44
vp4/run1_2018-05-22-13-28-51.kinect_color ,        9192,      9225, default        ,    33
vp1/run2_2018-05-29-14-33-44.kinect_color ,       12332,     12379, default        ,    47
vp13/run1_2018-05-29-15-21-10.kinect_color,       16264,     16276, default        ,    12
vp3/run2_2018-05-29-16-03-37.kinect_color ,        2525,      2569, default        ,    44
vp1/run1b_2018-05-29-14-02-47.kinect_color,       11133,     11137, default        ,     4
vp6/run2_2018-05-23-11-05-00.kinect_color ,       21052,     21096, default        ,    44
vp12/run2_2018-05-24-16-21-35.kinect_color,       11109,     11156, default        ,    47
vp10/run2_2018-05-24-14-08-46.kinect_color,        9214,      9259, default        ,    45
vp14/run2_2018-05-30-10-42-33.kinect_color,       16350,     16374, default        ,    24
vp14/run1_2018-05-30-10-11-09.kinect_color,       13168,     13211, default        ,    43
vp12/run2_2018-05-24-16-21-35.kinect_color,        8072,      8086, default        ,    14
vp3/run2_2018-05-29-16-03-37.kinect_color ,       12105,     12150, default        ,    45
vp1/run1b_2018-05-29-14-02-47.kinect_color,        6539,      6563, default        ,    24
vp15/run1_2018-05-30-13-05-35.kinect_color,          75,       106, default        ,    31
vp1/run1b_2018-05-29-14-02-47.kinect_color,       14302,     14349, default        ,    47
vp10/run2_2018-05-24-14-08-46.kinect_color,       16111,     16139, default        ,    28
vp7/run2b_2018-05-23-13-54-07.kinect_color,       11718,     11764, default        ,    46
vp3/run1b_2018-05-08-08-46-01.kinect_color,        3395,      3424, default        ,    29
vp1/run1b_2018-05-29-14-02-47.kinect_color,       15175,     15222, default        ,    47
vp1/run2_2018-05-29-14-33-44.kinect_color ,       11200,     11245, default        ,    45
vp3/run2_2018-05-29-16-03-37.kinect_color ,        7588,      7635, default        ,    47
vp13/run1_2018-05-29-15-21-10.kinect_color,        3791,      3836, default        ,    45
vp14/run2_2018-05-30-10-42-33.kinect_color,        7970,      8017, default        ,    47
vp5/run2b_2018-05-22-15-50-07.kinect_color,       12320,     12363, default        ,    43
vp5/run2b_2018-05-22-15-50-07.kinect_color,       16036,     16076, default        ,    40
vp11/run1_2018-05-24-13-44-01.kinect_color,       12406,     12452, default        ,    46
vp14/run1_2018-05-30-10-11-09.kinect_color,       11831,     11877, default        ,    46
vp8/run1d_2018-05-23-14-54-38.kinect_color,        4618,      4665, default        ,    47
vp14/run1_2018-05-30-10-11-09.kinect_color,       19066,     19112, default        ,    46
vp13/run1_2018-05-29-15-21-10.kinect_color,       12309,     12354, default        ,    45
vp9/run1b_2018-05-23-16-19-17.kinect_color,       14605,     14649, default        ,    44
vp12/run2_2018-05-24-16-21-35.kinect_color,       20378,     20415, default        ,    37
vp11/run1_2018-05-24-13-44-01.kinect_color,        9514,      9561, default        ,    47
vp7/run2b_2018-05-23-13-54-07.kinect_color,        5135,      5179, default        ,    44
vp15/run2_2018-05-30-13-34-33.kinect_color,       11673,     11718, default        ,    45
vp3/run2_2018-05-29-16-03-37.kinect_color ,       14413,     14418, default        ,     5
vp5/run2b_2018-05-22-15-50-07.kinect_color,        3375,      3423, default        ,    48
vp6/run2_2018-05-23-11-05-00.kinect_color ,        5071,      5116, default        ,    45
vp6/run1_2018-05-23-10-21-45.kinect_color ,        7832,      7879, default        ,    47
vp14/run2_2018-05-30-10-42-33.kinect_color,        8077,      8122, default        ,    45
vp13/run1_2018-05-29-15-21-10.kinect_color,       12309,     12348, default        ,    39
vp2/run2_2018-05-24-17-22-26.kinect_color ,         386,       434, default        ,    48
vp14/run1_2018-05-30-10-11-09.kinect_color,       13242,     13260, default        ,    18
vp5/run2b_2018-05-22-15-50-07.kinect_color,       14940,     14985, default        ,    45
vp3/run2_2018-05-29-16-03-37.kinect_color ,       15793,     15817, default        ,    24
vp10/run1_2018-05-24-13-14-41.kinect_color,       20858,     20881, default        ,    23
vp13/run2_2018-05-30-11-34-54.kinect_color,       12447,     12453, default        ,     6
vp13/run1_2018-05-29-15-21-10.kinect_color,       21784,     21790, default        ,     6
vp8/run1d_2018-05-23-14-54-38.kinect_color,        3575,      3587, default        ,    12
vp13/run2_2018-05-30-11-34-54.kinect_color,       14831,     14878, default        ,    47
vp7/run1_2018-05-23-13-16-52.kinect_color ,        9974,     10019, default        ,    45
vp6/run1_2018-05-23-10-21-45.kinect_color ,       10231,     10273, default        ,    42
vp12/run2_2018-05-24-16-21-35.kinect_color,       17607,     17655, default        ,    48
vp8/run1d_2018-05-23-14-54-38.kinect_color,       18254,     18302, default        ,    48
vp3/run1b_2018-05-08-08-46-01.kinect_color,       17568,     17595, default        ,    27
