Ruta_Archivo,Frame_Inicio,Frame_Fin,label,activity
dmd/gZ/33/s4/gZ_33_s4_2019-04-02T09;08;46+02;00_rgb_ann_distraction.json,14078,14467,safe,safe_drive
dmd/gZ/33/s4/gZ_33_s4_2019-04-02T09;08;46+02;00_rgb_ann_distraction.json,14534,14579,safe,safe_drive
dmd/gZ/33/s4/gZ_33_s4_2019-04-02T09;08;46+02;00_rgb_ann_distraction.json,15687,15929,safe,safe_drive
dmd/gZ/33/s4/gZ_33_s4_2019-04-02T09;08;46+02;00_rgb_ann_distraction.json,15981,16038,safe,safe_drive
dmd/gZ/33/s4/gZ_33_s4_2019-04-02T09;08;46+02;00_rgb_ann_distraction.json,16764,16838,safe,safe_drive
dmd/gZ/33/s4/gZ_33_s4_2019-04-02T09;08;46+02;00_rgb_ann_distraction.json,17291,17429,safe,safe_drive
dmd/gZ/33/s4/gZ_33_s4_2019-04-02T09;08;46+02;00_rgb_ann_distraction.json,17972,18078,safe,safe_drive
dmd/gZ/33/s4/gZ_33_s4_2019-04-02T09;08;46+02;00_rgb_ann_distraction.json,3487,4223,unsafe,texting_right
dmd/gZ/33/s4/gZ_33_s4_2019-04-02T09;08;46+02;00_rgb_ann_distraction.json,7143,7748,unsafe,texting_right
dmd/gZ/33/s4/gZ_33_s4_2019-04-02T09;08;46+02;00_rgb_ann_distraction.json,1797,3018,unsafe,phonecall_right
dmd/gZ/33/s4/gZ_33_s4_2019-04-02T09;08;46+02;00_rgb_ann_distraction.json,5482,5623,unsafe,phonecall_right
dmd/gZ/33/s4/gZ_33_s4_2019-04-02T09;08;46+02;00_rgb_ann_distraction.json,5656,6738,unsafe,phonecall_right
dmd/gZ/33/s4/gZ_33_s4_2019-04-02T09;08;46+02;00_rgb_ann_distraction.json,12273,13090,unsafe,texting_left
dmd/gZ/33/s4/gZ_33_s4_2019-04-02T09;08;46+02;00_rgb_ann_distraction.json,16082,16532,unsafe,texting_left
dmd/gZ/33/s4/gZ_33_s4_2019-04-02T09;08;46+02;00_rgb_ann_distraction.json,10464,11756,unsafe,phonecall_left
dmd/gZ/33/s4/gZ_33_s4_2019-04-02T09;08;46+02;00_rgb_ann_distraction.json,14625,15285,unsafe,phonecall_left
dmd/gZ/33/s4/gZ_33_s4_2019-04-02T09;08;46+02;00_rgb_ann_distraction.json,15306,15617,unsafe,phonecall_left
dmd/gZ/33/s4/gZ_33_s4_2019-04-02T09;08;46+02;00_rgb_ann_distraction.json,488,595,reaching,reach_side
dmd/gZ/33/s4/gZ_33_s4_2019-04-02T09;08;46+02;00_rgb_ann_distraction.json,1071,1166,reaching,reach_side
dmd/gZ/33/s4/gZ_33_s4_2019-04-02T09;08;46+02;00_rgb_ann_distraction.json,1680,1796,reaching,reach_side
dmd/gZ/33/s4/gZ_33_s4_2019-04-02T09;08;46+02;00_rgb_ann_distraction.json,3019,3065,reaching,reach_side
dmd/gZ/33/s4/gZ_33_s4_2019-04-02T09;08;46+02;00_rgb_ann_distraction.json,3375,3486,reaching,reach_side
dmd/gZ/33/s4/gZ_33_s4_2019-04-02T09;08;46+02;00_rgb_ann_distraction.json,4224,4297,reaching,reach_side
dmd/gZ/33/s4/gZ_33_s4_2019-04-02T09;08;46+02;00_rgb_ann_distraction.json,4481,4584,reaching,reach_side
dmd/gZ/33/s4/gZ_33_s4_2019-04-02T09;08;46+02;00_rgb_ann_distraction.json,4936,5005,reaching,reach_side
dmd/gZ/33/s4/gZ_33_s4_2019-04-02T09;08;46+02;00_rgb_ann_distraction.json,5403,5481,reaching,reach_side
dmd/gZ/33/s4/gZ_33_s4_2019-04-02T09;08;46+02;00_rgb_ann_distraction.json,6739,6797,reaching,reach_side
dmd/gZ/33/s4/gZ_33_s4_2019-04-02T09;08;46+02;00_rgb_ann_distraction.json,7069,7142,reaching,reach_side
dmd/gZ/33/s4/gZ_33_s4_2019-04-02T09;08;46+02;00_rgb_ann_distraction.json,7749,7829,reaching,reach_side
dmd/gZ/33/s4/gZ_33_s4_2019-04-02T09;08;46+02;00_rgb_ann_distraction.json,8083,8162,reaching,reach_side
dmd/gZ/33/s4/gZ_33_s4_2019-04-02T09;08;46+02;00_rgb_ann_distraction.json,9334,9428,reaching,reach_side
dmd/gZ/33/s4/gZ_33_s4_2019-04-02T09;08;46+02;00_rgb_ann_distraction.json,9548,9580,reaching,reach_side
dmd/gZ/33/s4/gZ_33_s4_2019-04-02T09;08;46+02;00_rgb_ann_distraction.json,9884,9937,reaching,reach_side
dmd/gZ/33/s4/gZ_33_s4_2019-04-02T09;08;46+02;00_rgb_ann_distraction.json,10364,10430,reaching,reach_side
dmd/gZ/33/s4/gZ_33_s4_2019-04-02T09;08;46+02;00_rgb_ann_distraction.json,11822,11887,reaching,reach_side
dmd/gZ/33/s4/gZ_33_s4_2019-04-02T09;08;46+02;00_rgb_ann_distraction.json,12130,12182,reaching,reach_side
dmd/gZ/33/s4/gZ_33_s4_2019-04-02T09;08;46+02;00_rgb_ann_distraction.json,13159,13214,reaching,reach_side
dmd/gZ/33/s4/gZ_33_s4_2019-04-02T09;08;46+02;00_rgb_ann_distraction.json,13367,13442,reaching,reach_side
dmd/gZ/33/s4/gZ_33_s4_2019-04-02T09;08;46+02;00_rgb_ann_distraction.json,13849,13945,reaching,reach_side
dmd/gZ/33/s4/gZ_33_s4_2019-04-02T09;08;46+02;00_rgb_ann_distraction.json,14468,14533,reaching,reach_side
dmd/gZ/33/s4/gZ_33_s4_2019-04-02T09;08;46+02;00_rgb_ann_distraction.json,15618,15686,reaching,reach_side
dmd/gZ/33/s4/gZ_33_s4_2019-04-02T09;08;46+02;00_rgb_ann_distraction.json,15930,15980,reaching,reach_side
dmd/gZ/33/s4/gZ_33_s4_2019-04-02T09;08;46+02;00_rgb_ann_distraction.json,16550,16607,reaching,reach_side
dmd/gZ/33/s4/gZ_33_s4_2019-04-02T09;08;46+02;00_rgb_ann_distraction.json,16839,16931,reaching,reach_side
dmd/gZ/33/s4/gZ_33_s4_2019-04-02T09;08;46+02;00_rgb_ann_distraction.json,17239,17290,reaching,reach_side
dmd/gZ/33/s4/gZ_33_s4_2019-04-02T09;08;46+02;00_rgb_ann_distraction.json,17430,17504,reaching,reach_side
dmd/gZ/33/s4/gZ_33_s4_2019-04-02T09;08;46+02;00_rgb_ann_distraction.json,17909,17971,reaching,reach_side
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,2,22,safe,safe_drive
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,51,231,safe,safe_drive
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,268,301,safe,safe_drive
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,331,498,safe,safe_drive
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,1056,1080,safe,safe_drive
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,1116,1135,safe,safe_drive
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,1166,1404,safe,safe_drive
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,2814,2966,safe,safe_drive
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,3455,3509,safe,safe_drive
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,3862,3956,safe,safe_drive
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,3978,4021,safe,safe_drive
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,4058,4067,safe,safe_drive
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,4096,4125,safe,safe_drive
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,4470,4691,safe,safe_drive
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,6117,6151,safe,safe_drive
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,6184,6339,safe,safe_drive
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,7073,7425,safe,safe_drive
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,8038,8333,safe,safe_drive
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,8760,8969,safe,safe_drive
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,8990,9056,safe,safe_drive
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,10908,11122,safe,safe_drive
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,11142,11171,safe,safe_drive
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,11922,11930,safe,safe_drive
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,11957,12094,safe,safe_drive
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,12533,12649,safe,safe_drive
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,12678,12870,safe,safe_drive
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,14034,14082,safe,safe_drive
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,14114,14205,safe,safe_drive
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,16148,16189,safe,safe_drive
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,16699,16794,safe,safe_drive
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,17162,17253,safe,safe_drive
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,3025,3283,unsafe,texting_right
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,3397,3439,unsafe,texting_right
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,3538,3787,unsafe,texting_right
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,6411,7023,unsafe,texting_right
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,1482,1554,unsafe,phonecall_right
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,1590,2696,unsafe,phonecall_right
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,4798,5774,unsafe,phonecall_right
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,5786,6082,unsafe,phonecall_right
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,11254,11374,unsafe,texting_left
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,11432,11488,unsafe,texting_left
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,11514,11878,unsafe,texting_left
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,13020,13867,unsafe,texting_left
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,9175,10849,unsafe,phonecall_left
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,14279,16035,unsafe,phonecall_left
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,499,563,reaching,reach_side
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,1016,1055,reaching,reach_side
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,1405,1462,reaching,reach_side
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,2697,2740,reaching,reach_side
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,2967,3024,reaching,reach_side
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,3284,3396,reaching,reach_side
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,3788,3861,reaching,reach_side
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,4141,4184,reaching,reach_side
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,4407,4469,reaching,reach_side
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,4692,4754,reaching,reach_side
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,6083,6116,reaching,reach_side
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,6365,6410,reaching,reach_side
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,7024,7072,reaching,reach_side
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,7426,7496,reaching,reach_side
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,8003,8037,reaching,reach_side
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,8334,8386,reaching,reach_side
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,8695,8759,reaching,reach_side
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,9057,9107,reaching,reach_side
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,10877,10907,reaching,reach_side
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,11172,11223,reaching,reach_side
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,11879,11921,reaching,reach_side
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,12123,12203,reaching,reach_side
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,12471,12532,reaching,reach_side
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,12871,12971,reaching,reach_side
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,13988,14033,reaching,reach_side
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,14206,14262,reaching,reach_side
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,16097,16147,reaching,reach_side
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,16190,16277,reaching,reach_side
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,16645,16698,reaching,reach_side
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,16795,16843,reaching,reach_side
dmd/gZ/33/s4/gZ_33_s4_2019-04-03T09;22;03+02;00_rgb_ann_distraction.json,17097,17161,reaching,reach_side
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,3,532,safe,safe_drive
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,1072,1357,safe,safe_drive
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,1967,2210,safe,safe_drive
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,2248,2294,safe,safe_drive
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,2328,2346,safe,safe_drive
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,2387,2450,safe,safe_drive
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,2472,2494,safe,safe_drive
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,2525,2542,safe,safe_drive
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,2554,2573,safe,safe_drive
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,2590,2854,safe,safe_drive
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,2872,2927,safe,safe_drive
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,2946,2955,safe,safe_drive
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,2972,3009,safe,safe_drive
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,3050,3086,safe,safe_drive
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,3127,3187,safe,safe_drive
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,3237,3351,safe,safe_drive
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,3389,3402,safe,safe_drive
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,3416,3658,safe,safe_drive
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,3672,4078,safe,safe_drive
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,5202,5451,safe,safe_drive
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,6013,6249,safe,safe_drive
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,6268,6288,safe,safe_drive
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,6307,6407,safe,safe_drive
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,6436,6464,safe,safe_drive
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,6487,6665,safe,safe_drive
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,6758,6774,safe,safe_drive
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,6789,6823,safe,safe_drive
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,6844,6989,safe,safe_drive
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,7006,7013,safe,safe_drive
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,7025,7075,safe,safe_drive
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,7091,7409,safe,safe_drive
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,7466,7554,safe,safe_drive
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,7579,7600,safe,safe_drive
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,7625,7636,safe,safe_drive
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,7702,7921,safe,safe_drive
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,8436,8544,safe,safe_drive
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,533,1071,unsafe,radio
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,4723,5201,unsafe,radio
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,6666,6741,unsafe,radio
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,1358,1452,reaching,reach_side
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,1901,1966,reaching,reach_side
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,4079,4141,reaching,reach_side
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,4664,4722,reaching,reach_side
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,5452,5549,reaching,reach_side
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,5900,6012,reaching,reach_side
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,7922,7991,reaching,reach_side
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,8322,8435,reaching,reach_side
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,2211,2247,unsafe,talking_to_passenger
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,2295,2327,unsafe,talking_to_passenger
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,2347,2386,unsafe,talking_to_passenger
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,2451,2471,unsafe,talking_to_passenger
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,2495,2524,unsafe,talking_to_passenger
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,2543,2553,unsafe,talking_to_passenger
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,2574,2589,unsafe,talking_to_passenger
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,2855,2871,unsafe,talking_to_passenger
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,2928,2945,unsafe,talking_to_passenger
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,2956,2971,unsafe,talking_to_passenger
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,3010,3049,unsafe,talking_to_passenger
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,3087,3126,unsafe,talking_to_passenger
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,3188,3236,unsafe,talking_to_passenger
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,3352,3388,unsafe,talking_to_passenger
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,3403,3415,unsafe,talking_to_passenger
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,3659,3671,unsafe,talking_to_passenger
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,6250,6267,unsafe,talking_to_passenger
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,6289,6306,unsafe,talking_to_passenger
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,6408,6435,unsafe,talking_to_passenger
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,6465,6486,unsafe,talking_to_passenger
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,6742,6757,unsafe,talking_to_passenger
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,6775,6788,unsafe,talking_to_passenger
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,6824,6843,unsafe,talking_to_passenger
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,6990,7005,unsafe,talking_to_passenger
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,7014,7024,unsafe,talking_to_passenger
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,7076,7090,unsafe,talking_to_passenger
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,7410,7465,unsafe,talking_to_passenger
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,7555,7578,unsafe,talking_to_passenger
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,7601,7624,unsafe,talking_to_passenger
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T12;25;28+02;00_rgb_ann_distraction.json,7637,7701,unsafe,talking_to_passenger
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T16;55;42+02;00_rgb_ann_distraction.json,4,558,safe,safe_drive
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T16;55;42+02;00_rgb_ann_distraction.json,1048,1328,safe,safe_drive
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T16;55;42+02;00_rgb_ann_distraction.json,1751,1993,safe,safe_drive
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T16;55;42+02;00_rgb_ann_distraction.json,2039,2072,safe,safe_drive
dmd/gZ/34/s1/gZ_34_s1_2019-04-08T16;55;42+02;00_rgb_ann_distraction.json,2105,2143,safe,safe_drive
